league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,55,0,20,0,9,0,,NYR,[],0,0,3,0,6,0,1952-53,,0,20,0,0
NHL,52,0,21,0,17,0,,NYR,[],0,0,13,0,4,0,1953-54,,0,18,0,0
NHL,70,0,22,0,31,0,,NYR,[],0,0,15,0,16,0,1954-55,,0,20,0,0
NHL,70,0,23,0,42,0,,NYR,[],0,0,18,0,24,0,1955-56,,0,44,0,0
NHL,68,0,24,0,42,0,,NYR,[],0,0,23,0,19,0,1956-57,,0,38,0,0
NHL,38,0,25,0,22,0,,NYR,"[{'link': '/awards/voting-1958.html#byng', 'name': 'Byng-4'}]",0,0,9,0,13,0,1957-58,,0,14,0,0
NHL,0,0,26,0,50,0,,NYR,[],0,0,33,0,17,0,1958-59,,0,11,0,0
NHL,0,0,27,0,66,0,,NYR,"[{'link': '/awards/nhl_all_star.html#1960', 'name': None}]",0,0,34,0,32,0,1959-60,,0,43,0,0
NHL,56,0,28,0,45,0,,NYR,[],0,0,25,0,20,0,1960-61,,0,17,0,0
NHL,68,0,29,0,60,0,,NYR,[],0,0,38,0,22,0,1961-62,,0,20,0,0
NHL,68,0,30,0,53,0,,TOT,[],0,0,34,0,19,0,1962-63,,0,22,0,0
NHL,49,0,30,0,38,0,,NYR,[],0,0,25,0,13,0,1962-63,,0,18,0,0
NHL,19,0,30,0,15,0,,BOS,[],0,0,9,0,6,0,1962-63,,0,4,0,0
NHL,70,3,31,0,39,0,,BOS,[],0,17,16,0,23,1,1963-64,,5,37,0,0
NHL,31,2,32,0,23,0,,BOS,[],0,10,9,0,14,1,1964-65,,3,12,0,0
NHL,69,2,33,0,44,0,,TOT,[],0,9,31,0,13,1,1965-66,,3,18,0,0
NHL,50,1,33,0,29,0,,BOS,[],0,4,22,0,7,0,1965-66,,3,10,0,0
NHL,19,1,33,0,15,0,,DET,[],0,5,9,0,6,1,1965-66,,0,8,0,0
NHL,68,1,34,0,45,0,,DET,[],0,17,22,0,23,1,1966-67,,5,18,0,0
NHL,69,2,35,174,55,5,,DET,[],9.8,12,38,7,17,1,1967-68,,4,42,1,32
NHL,74,1,36,191,34,2,,DET,[],7.3,11,20,-8,14,1,1968-69,,2,18,2,16
NHL,75,2,37,205,51,7,,PIT,[],12.7,14,25,-20,26,0,1969-70,,12,14,0,18
NHL,69,2,38,135,38,7,,PIT,[],15.6,14,17,-8,21,0,1970-71,,7,18,0,10
NHL,71,1,39,207,47,5,,MNS,[],9.7,13,27,4,20,0,1971-72,,7,14,0,22
NHL,73,5,40,168,42,3,,MNS,[],15.5,21,16,3,26,0,1972-73,,5,22,0,13
NHL,24,0,41,36,5,0,,MNS,[],5.6,2,3,-11,2,0,1973-74,,0,4,0,3
