shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1996-97,0,0,,0,0,0,0,0,0,PHI,0,21,0,NHL,0,,2,0,[],0
0,1997-98,12,0,,0,0,0,0,0,0,PHI,0,22,0,NHL,0,,4,0,[],0
10.3,2001-02,2,7,232,0,29,0,3,7,7,TOR,3,26,0,NHL,0,11:03,21,10,[],0
7.0,2002-03,16,7,528,0,43,0,2,8,7,TOR,3,27,0,NHL,0,12:00,44,10,[],1
0,2003-04,0,0,19,0,0,0,0,0,0,NYR,0,28,0,NHL,0,4:50,4,0,[],0
0,2005-06,14,0,11,0,0,0,0,0,0,COL,0,30,0,NHL,0,5:33,2,0,[],0
