year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1975-76,16,49,0,68,0,BCJHL,66,Nanaimo Clippers,117
1975-76,16,1,2,1,0,WCJHL,4,Victoria Cougars,2
1976-77,17,38,116,63,0,WCJHL,71,Victoria Cougars,101
1977-78,18,37,79,49,0,WCJHL,59,Victoria Cougars,86
1978-79,19,53,85,54,0,WHL,71,Victoria Cougars,107
1978-79,19,2,0,1,0,WJC-A,5,Canada,3
1979-80,20,9,4,15,0,CHL,26,Dallas Black Hawks,24
1980-81,21,25,27,32,0,CHL,53,Dallas Black Hawks,57
1981-82,22,22,76,17,0,CHL,31,Dallas Black Hawks,39
1982-83,23,16,48,26,0,AHL,35,Fredericton Express,42
1985-86,26,13,76,22,0,AHL,43,Fredericton Express,35
1986-87,27,28,24,38,0,Italy,42,SG Brunico,66
1987-88,28,1,6,2,0,W.German,11,Berliner SC Preussen,3
