assists,team,goals,year,games_played,points,pim,age,plus_minus,league
41,Nanaimo Clippers,29,1973-74,64,70,60,18,0,BCJHL
36,Victoria Cougars,21,1974-75,70,57,75,19,0,WCJHL
40,Victoria Cougars,26,1975-76,68,66,172,20,0,WCJHL
28,Springfield Indians,13,1976-77,63,41,125,21,0,AHL
59,Maine Mariners,32,1977-78,80,91,118,22,0,AHL
14,Maine Mariners,11,1978-79,35,25,59,23,0,AHL
22,Moncton Alpines,22,1982-83,78,44,78,27,0,AHL
17,Maine Mariners,7,1983-84,51,24,51,28,0,AHL
30,Hershey Bears,11,1984-85,73,41,77,29,0,AHL
40,Hershey Bears,17,1985-86,80,57,129,30,0,AHL
35,Hershey Bears,13,1986-87,76,48,124,31,0,AHL
21,Hershey Bears,10,1987-88,57,31,62,32,0,AHL
20,Hershey Bears,13,1988-89,62,33,63,33,0,AHL
