pim,team,assists,plus_minus,points,league,games_played,year,age,goals
24,U. of New Hampshire,6,0,10,H-East,32,2005-06,20,4
50,U. of New Hampshire,9,0,11,H-East,39,2006-07,21,2
49,U. of New Hampshire,6,0,10,H-East,37,2007-08,22,4
48,U. of New Hampshire,7,0,8,H-East,38,2008-09,23,1
0,Norfolk Admirals,0,-1,0,AHL,2,2009-10,24,0
41,Gwinnett Gladiators,4,-8,5,ECHL,48,2009-10,24,1
56,Las Vegas Wranglers,7,-3,10,ECHL,54,2010-11,25,3
4,Houston Aeros,0,0,0,AHL,13,2010-11,25,0
62,Las Vegas Wranglers,8,17,9,ECHL,42,2011-12,26,1
4,2 Teams,0,2,0,AHL,17,2011-12,26,0
4,Houston Aeros,0,3,0,AHL,16,2011-12,26,0
0,Bridgeport Sound Tigers,0,-1,0,AHL,1,2011-12,26,0
68,Las Vegas Wranglers,10,-6,13,ECHL,60,2012-13,27,3
