pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Edmonton Victorias,0,0,0,EJrHL,1,1924-25,18,0
0,Edmonton Eskimos,0,0,0,WHL,11,1925-26,19,0
4,Springfield Indians,1,0,3,Can-Am,31,1926-27,20,2
32,Springfield Indians,5,0,13,Can-Am,38,1927-28,21,8
40,Springfield Indians,7,0,16,Can-Am,39,1928-29,22,9
31,2 Teams,5,0,18,IHL,34,1930-31,24,13
27,London Tecumsehs,5,0,14,IHL,25,1930-31,24,9
4,Detroit Olympics,0,0,4,IHL,9,1930-31,24,4
16,Detroit Olympics,9,0,25,IHL,47,1931-32,25,16
22,Detroit Olympics,2,0,14,IHL,17,1932-33,26,12
10,London Tecumsehs,4,0,15,IHL,18,1933-34,27,11
6,London Tecumsehs,1,0,5,IHL,7,1934-35,28,4
10,Cleveland Barons,22,0,31,IAHL,56,1939-40,33,9
8,Buffalo Bisons,18,0,24,AHL,56,1940-41,34,6
31,Dallas Texans,24,0,39,AHA,50,1941-42,35,15
0,Dallas Texans,0,0,0,USHL,1,1945-46,39,0
