pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Saskatoon Sheiks,0,0,1,PrHL,27,1926-27,18,1
2,Saskatoon Sheiks,1,0,7,PrHL,19,1927-28,19,6
41,Providence Reds,7,0,23,Can-Am,39,1930-31,22,16
25,Providence Reds,10,0,21,Can-Am,36,1931-32,23,11
4,Providence Reds,1,0,6,Can-Am,6,1932-33,24,5
28,Providence Reds,15,0,35,Can-Am,40,1933-34,25,20
19,Boston Cubs,16,0,36,Can-Am,32,1934-35,26,20
28,Detroit Olympics,12,0,29,IHL,35,1935-36,27,17
30,Pittsburgh Hornets,7,0,28,IAHL,47,1936-37,28,21
13,Providence Reds,10,0,22,IAHL,43,1937-38,29,12
4,Providence Reds,24,0,47,IAHL,51,1938-39,30,23
21,Providence Reds,23,0,40,IAHL,54,1939-40,31,17
12,Providence Reds,19,0,39,AHL,48,1940-41,32,20
18,Cleveland Barons,22,0,40,AHL,54,1941-42,33,18
22,Cleveland Barons,11,0,24,AHL,53,1942-43,34,13
5,2 Teams,15,0,38,AHL,42,1943-44,35,23
5,Providence Reds,10,0,22,AHL,31,1943-44,35,12
0,Pittsburgh Hornets,5,0,16,AHL,11,1943-44,35,11
8,2 Teams,17,0,35,AHL,43,1944-45,36,18
2,Pittsburgh Hornets,2,0,2,AHL,3,1944-45,36,0
6,St. Louis Flyers,15,0,33,AHL,40,1944-45,36,18
