pim,team,assists,plus_minus,points,league,games_played,year,age,goals
17,Hamilton Tiger Cubs,8,0,17,OHA-Jr.,52,1956-57,18,9
37,Hamilton Tiger Cubs,18,0,33,OHA-Jr.,52,1957-58,19,15
14,Victoria Cougars,16,0,31,WHL,50,1958-59,20,15
8,Victoria Cougars,7,0,15,WHL,41,1959-60,21,8
8,Providence Reds,1,0,2,AHL,16,1959-60,21,1
27,Kingston Frontenacs,31,0,45,EPHL,59,1960-61,22,14
30,Kingston Frontenacs,24,0,37,EPHL,51,1961-62,23,13
22,Kingston Frontenacs,54,0,96,EPHL,67,1962-63,24,42
39,Quebec Aces,19,0,38,AHL,63,1963-64,25,19
34,Quebec Aces,42,0,61,AHL,70,1964-65,26,19
51,Quebec Aces,42,0,78,AHL,72,1965-66,27,36
24,Rochester Americans,37,0,57,AHL,70,1966-67,28,20
10,Baltimore Clippers,13,0,19,AHL,12,1968-69,30,6
40,Buffalo Bisons,44,0,71,AHL,68,1969-70,31,27
22,Rochester Americans,44,0,69,AHL,62,1970-71,32,25
12,Providence Reds,65,0,99,AHL,76,1971-72,33,34
0,Cape Cod Codders,2,0,4,NAPro,2,1974-75,36,2
0,Cape Cod Codders,4,0,8,NAPro,8,1975-76,37,4
