pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Hamilton Tiger Cubs,2,0,2,OHA-Jr.,4,1956-57,18,0
16,Hamilton Tiger Cubs,3,0,7,OHA-Jr.,15,1957-58,19,4
2,Victoria Cougars,1,0,2,WHL,11,1959-60,21,1
0,Kingston Frontenacs,0,0,1,EPHL,5,1960-61,22,1
5,Kingston Frontenacs,12,0,14,EPHL,11,1961-62,23,2
0,Kingston Frontenacs,4,0,8,EPHL,5,1962-63,24,4
9,Quebec Aces,1,0,2,AHL,9,1963-64,25,1
0,Quebec Aces,2,0,2,AHL,5,1964-65,26,0
4,Quebec Aces,4,0,5,AHL,6,1965-66,27,1
10,Rochester Americans,3,0,6,AHL,13,1966-67,28,3
6,Buffalo Bisons,7,0,12,AHL,13,1969-70,31,5
2,Providence Reds,3,0,4,AHL,5,1971-72,33,1
