pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Saskatoon Blades,0,0,0,CMJHL,7,1966-67,16,0
15,Saskatoon Blades,1,0,2,WCJHL,7,1967-68,17,1
0,Saskatoon Blades,0,0,0,WCJHL,4,1968-69,18,0
29,Saskatoon Blades,2,0,2,WCJHL,5,1969-70,19,0
19,St. Petersburg Suns,1,0,2,EHL,6,1971-72,21,1
8,Sun Coast Suns,0,0,1,EHL,5,1972-73,22,1
10,Saginaw Gears,5,0,7,IHL,13,1973-74,23,2
44,New Haven Nighthawks,3,0,3,AHL,9,1974-75,24,0
6,New Haven Nighthawks,0,0,1,AHL,3,1975-76,25,1
13,Nova Scotia Voyageurs,2,0,2,AHL,9,1978-79,28,0
