pim,team,assists,plus_minus,points,league,games_played,year,age,goals
162,Saskatoon Blades,9,0,10,CMJHL,54,1966-67,16,1
153,Saskatoon Blades,11,0,11,WCJHL,58,1967-68,17,0
155,Saskatoon Blades,9,0,9,WCJHL,52,1968-69,18,0
164,Saskatoon Blades,7,0,7,WCJHL,36,1969-70,19,0
181,Saskatoon Blades,21,0,23,WCJHL,63,1970-71,20,2
110,St. Petersburg Suns,16,0,22,EHL,72,1971-72,21,6
171,Sun Coast Suns,33,0,40,EHL,72,1972-73,22,7
150,Saginaw Gears,27,0,28,IHL,71,1973-74,23,1
182,New Haven Nighthawks,21,0,22,AHL,75,1974-75,24,1
232,New Haven Nighthawks,20,0,21,AHL,58,1975-76,25,1
84,New Haven Nighthawks,10,0,12,AHL,52,1976-77,26,2
2,Fort Worth Texans,0,0,0,CHL,3,1977-78,27,0
186,Nova Scotia Voyageurs,24,0,28,AHL,75,1978-79,28,4
