year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,16,9,10,3,0,Swe-U18,14,IF Malmo Redhawks U18,12
2006-07,17,21,57,23,0,Swe-Jr.,42,IF Malmo Redhawks Jr.,44
2007-08,18,11,20,20,0,Swe-Jr.,24,IF Malmo Redhawks Jr.,31
2008-09,19,13,28,19,0,H-East,38,University of Maine,32
2009-10,20,19,20,42,0,H-East,39,University of Maine,61
2010-11,21,18,20,33,0,H-East,36,University of Maine,51
2010-11,21,1,2,3,1,AHL,8,Grand Rapids Griffins,4
2011-12,22,22,18,36,7,AHL,56,Grand Rapids Griffins,58
2012-13,23,23,34,37,10,AHL,58,Grand Rapids Griffins,60
2013-14,24,4,2,2,3,Internationa,16,Sweden (all),6
2013-14,24,4,2,2,2,WC,10,Sweden,6
2013-14,24,0,0,0,1,Olympics,6,Sweden,0
2013-14,24,7,6,14,6,AHL,15,Grand Rapids Griffins,21
2015-16,26,7,4,1,-1,WC,8,Sweden,8
2015-16,26,7,4,1,-1,Internationa,8,Sweden (all),8
