pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Dukla Trencin,1,0,2,Czech,10,1992-93,19,1
8,Martimex ZTS Martin,1,0,3,Slovakia,6,1993-94,20,2
0,HC Martimex ZTS Martin,0,0,0,Slovakia,3,1994-95,21,0
4,HC Martimex ZTS Martin,4,0,8,Slovakia,13,1995-96,22,4
0,HC Martimex ZTS Martin,5,0,6,Slovakia,5,1996-97,23,1
0,HC Martimex ZTS Martin,2,0,2,Slovakia,3,1997-98,24,0
0,HC Ceske Budejovice,0,0,3,CzRep,3,1998-99,25,3
6,HC Ceske Budejovice,1,0,1,CzRep,3,1999-00,26,0
2,Cleveland Lumberjacks,1,0,1,IHL,4,2000-01,27,0
0,HC Ceske Budejovice,0,0,0,CzRep,4,2002-03,29,0
26,HKm Zvolen,5,0,8,Slovakia,17,2004-05,31,3
4,HC Kosice,1,0,6,Slovakia,6,2005-06,32,5
6,HC Kosice,2,0,4,Slovakia,11,2006-07,33,2
22,HC Kosice,5,0,7,Slovakia,19,2007-08,34,2
12,HC Kosice,6,0,11,Slovakia,18,2008-09,35,5
16,HC Kosice,3,0,12,Slovakia,16,2009-10,36,9
6,HC Kosice,3,0,5,Slovakia,14,2010-11,37,2
