year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,16,19,24,30,0,AMHL,36,Red Deer Royals,49
1994-95,17,21,48,34,0,WHL,72,Spokane Chiefs,55
1995-96,18,33,54,21,0,WHL,64,Spokane Chiefs,54
1996-97,19,27,69,59,0,WHL,72,Spokane Chiefs,86
1997-98,20,46,54,50,0,WHL,68,Spokane Chiefs,96
1998-99,21,16,18,27,-17,IHL,77,Michigan K-Wings,43
1999-00,22,9,76,17,-14,IHL,73,Michigan K-Wings,26
2000-01,23,25,36,40,10,IHL,78,Utah Grizzlies,65
2001-02,24,14,36,17,-17,AHL,79,Hamilton Bulldogs,31
2002-03,25,9,26,22,0,Germany,51,Augsburger Panther,31
2003-04,26,10,20,18,0,Germany,51,Nurnberg Ice Tigers,28
2004-05,27,14,30,22,0,Germany,52,Nurnberg Ice Tigers,36
2005-06,28,9,22,20,0,Germany,52,Nurnberg Ice Tigers,29
2006-07,29,13,14,21,0,Germany,48,Sinupret Ice Tigers Nurnberg,34
2007-08,30,16,14,20,0,Germany,54,Sinupret Ice Tigers Nurnberg,36
2008-09,31,8,10,8,0,Germany,30,Sinupret Ice Tigers Nurnberg,16
2009-10,32,13,46,23,0,Germany,56,Thomas Sabo Ice Tigers Nurnberg,36
2010-11,33,10,32,14,0,Germany,44,Thomas Sabo Ice Tigers Nurnberg,24
