year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,18,7,12,6,0,Finland-2,33,JoKP Joensuu,13
1981-82,19,13,20,16,0,Finland-2,31,JoKP Joensuu,29
1982-83,20,16,8,23,0,Finland-2,35,JoKP Joensuu,39
1983-84,21,16,4,12,0,Finland-2,33,JoKP Joensuu,28
1984-85,22,28,22,27,0,Finland-2,43,JoKP Joensuu,55
1985-86,23,15,14,13,0,Finland,34,SaiPa Lappeenranta,28
1986-87,24,24,14,16,0,Finland,43,Karpat Oulu,40
1987-88,25,0,0,2,0,Can-Cup,5,Finland,2
1987-88,25,8,32,24,0,Finland,43,Karpat Oulu,32
1988-89,26,14,16,20,0,AHL,60,Moncton Hawks,34
1989-90,27,16,22,12,0,Finland,42,JoKP Joensuu,28
1990-91,28,42,22,37,0,Finland-2,44,JoKP Joensuu,79
1991-92,29,11,22,15,0,Finland,37,JoKP Joensuu,26
1992-93,30,27,70,45,0,Finland-2,50,JoKP Joensuu,72
1993-94,31,12,38,27,0,Finland-2,35,JoKP Joensuu,39
1994-95,32,42,36,39,0,Finland-3,28,Kiekko-Karhut Joensuu,81
1996-97,34,3,0,4,0,BH-Cup,6,Newcastle Cobras,7
1996-97,34,5,6,7,0,Britain,25,Newcastle Cobras,12
1997-98,35,15,24,18,0,German-2,34,EV Landsberg,33
1998-99,36,22,51,12,0,Denmark,42,Odense Bulldogs,34
1999-00,37,26,54,19,0,Denmark,41,Odense Bulldogs,45
