age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0,0,0,0,NHL,2,0,1930-31,0,0,0,,0,0,,TOR,0
21,SC,0,0,0,0,NHL,0,0,1931-32,0,0,0,,0,6,,TOR,0
22,,0,0,0,0,NHL,0,0,1932-33,0,0,1,,0,14,,TOR,1
23,,0,0,0,0,NHL,5,0,1933-34,0,0,0,,0,6,,TOR,0
24,,0,0,0,0,NHL,2,0,1934-35,0,0,0,,0,0,,CBH,0
25,,0,0,1,0,NHL,2,0,1935-36,0,0,0,,0,0,,CBH,1
27,SC,0,0,0,0,NHL,0,0,1937-38,0,0,1,,0,0,,CBH,1
