year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,19,34,52,34,0,ON-Jr.A,48,Milton Icehawks ,68
2006-07,20,28,110,34,6,USHL,58,Des Moines Buccaneers,62
2007-08,21,9,37,18,0,CHA,36,Bemidji State University,27
2008-09,22,15,50,25,16,CHA,37,Bemidji State University,40
2009-10,23,19,32,22,26,CHA,37,Bemidji State University,41
2010-11,24,22,34,13,0,WCHA,37,Bemidji State University,35
2010-11,24,7,6,6,9,AHL,11,Adirondack Phantoms,13
2012-13,26,6,12,18,0,Sweden-2,20,Sodertalje SK,24
2012-13,26,1,2,2,0,WC-A,8,Canada,3
2013-14,27,2,2,3,1,WC,8,Canada,5
