giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,73,2,18,0,0,61,16,0,0,628,NYR,0,0,[],13.1,7,8,-2,8,0,0,1998-99,0,8:36,1,13,0,8
0,NHL,27,0,19,0,0,18,0,0,0,181,NYR,0,0,[],0.0,0,0,-6,0,0,0,1999-00,0,6:42,0,4,0,0
0,NHL,50,2,20,0,0,46,12,0,1,453,NYR,0,0,[],8.7,4,8,-10,4,0,0,2000-01,0,9:03,0,31,0,7
0,NHL,72,1,21,0,0,60,14,0,0,743,TOT,0,0,[],13.3,7,6,-4,8,0,1,2001-02,0,10:19,0,47,0,6
0,NHL,56,1,21,0,0,41,13,0,0,573,NYR,0,0,[],17.1,6,6,-1,7,0,1,2001-02,0,10:14,0,42,0,6
0,NHL,16,0,21,0,0,19,1,0,0,170,DAL,0,0,[],5.3,1,0,-3,1,0,0,2001-02,0,10:37,0,5,0,0
0,NHL,59,1,22,0,0,62,10,0,0,552,DAL,0,0,[],4.8,3,7,-2,3,0,0,2002-03,0,9:22,0,42,0,7
0,NHL,65,2,23,0,0,107,25,0,4,898,TOT,0,0,[],11.2,11,13,-7,12,0,0,2003-04,0,13:49,1,28,0,9
0,NHL,9,0,23,0,0,4,0,0,0,70,DAL,0,0,[],0.0,0,0,-2,0,0,0,2003-04,0,7:48,0,4,0,0
0,NHL,56,2,23,0,0,103,25,0,4,828,CBJ,0,0,[],11.7,11,13,-5,12,0,0,2003-04,0,14:47,1,24,0,9
0,NHL,58,0,25,0,0,102,31,0,3,949,CBJ,0,0,[],9.8,8,21,1,10,0,1,2005-06,0,16:21,1,41,0,18
0,NHL,82,3,26,0,0,109,25,0,0,1214,CBJ,0,0,[],8.3,7,16,-8,9,0,0,2006-07,0,14:48,2,76,0,16
19,NHL,71,2,27,475,183,112,29,64,1,1169,CBJ,29,59.0,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-45'}]",9.8,9,18,-3,11,683,0,2007-08,40,16:28,2,34,1,16
19,NHL,77,3,28,578,204,116,35,74,6,1387,CBJ,40,58.1,"[{'link': '/awards/voting-2009.html#selke', 'name': 'Selke-19'}]",9.5,11,24,9,11,801,0,2008-09,52,18:01,0,28,1,17
28,NHL,71,4,29,249,201,111,33,66,6,1109,SJS,30,62.5,"[{'link': '/awards/voting-2010.html#selke', 'name': 'Selke-28'}]",12.6,12,19,17,14,415,0,2009-10,38,15:37,2,41,0,13
18,NHL,72,2,30,483,196,111,30,57,3,1164,VAN,40,61.7,"[{'link': '/awards/voting-2011.html#byng', 'name': 'Byng-48'}, {'link': '/awards/voting-2011.html#selke', 'name': 'Selke-5'}]",9.9,7,19,9,11,778,1,2010-11,74,16:10,3,22,1,15
22,NHL,78,2,31,380,104,60,18,44,0,963,VAN,22,58.5,"[{'link': '/awards/voting-2012.html#byng', 'name': 'Byng-46'}, {'link': '/awards/voting-2012.html#selke', 'name': 'Selke-43'}]",11.7,7,11,-11,7,536,0,2011-12,45,12:21,0,14,0,11
0,NHL,9,0,32,34,6,2,0,8,0,100,VAN,3,65.3,[],0.0,0,0,-3,0,64,0,2012-13,4,11:08,0,0,0,0
21,NHL,69,1,33,386,86,53,13,82,0,800,CAR,24,59.5,[],13.2,7,6,0,7,566,0,2013-14,56,11:36,0,18,1,5
23,NHL,58,1,34,367,79,46,4,37,0,629,MTL,14,59.4,"[{'link': '/awards/voting-2015.html#byng', 'name': 'Byng-67'}, {'link': '/awards/voting-2015.html#selke', 'name': 'Selke-34'}]",2.2,1,3,-6,1,537,0,2014-15,62,10:51,0,12,0,3
