assists,team,goals,year,games_played,points,pim,age,plus_minus,league
14,Kelowna Wings,3,1984-85,68,17,120,17,0,WHL
10,2 Teams,2,1985-86,61,12,194,18,0,WHL
6,Spokane Chiefs,1,1985-86,29,7,85,18,0,WHL
4,Lethbridge Broncos,1,1985-86,32,5,109,18,0,WHL
8,Swift Current Broncos,5,1986-87,72,13,230,19,0,WHL
14,Swift Current Broncos,5,1987-88,56,19,238,20,0,WHL
22,University of Alberta,4,1988-89,47,26,137,21,0,CWUAA
31,University of Alberta,5,1989-90,45,36,83,22,0,CWUAA
24,University of Alberta,6,1990-91,45,30,87,23,0,CWUAA
34,University of Alberta,14,1991-92,43,48,86,24,0,CWUAA
15,Cape Breton Oilers,7,1992-93,77,22,129,25,0,AHL
16,Cape Breton Oilers,7,1993-94,53,23,122,26,0,AHL
11,Cape Breton Oilers,1,1994-95,36,12,104,27,0,AHL
5,Detroit Vipers,1,1994-95,37,6,46,27,0,IHL
11,Detroit Vipers,3,1995-96,73,14,140,28,0,IHL
16,Detroit Vipers,3,1996-97,67,19,129,29,0,IHL
6,Detroit Vipers,6,1997-98,70,12,100,30,15,IHL
16,Detroit Vipers,8,1998-99,82,24,142,31,25,IHL
4,Detroit Vipers,1,1999-00,13,5,22,32,-2,IHL
7,Cleveland Lumberjacks,3,2000-01,78,10,179,33,12,IHL
13,Ayr Scottish Eagles,2,2001-02,41,15,106,34,0,Britain
1,Flint Generals,0,2003-04,4,1,4,36,1,UHL
