assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,Sudbury Wolves,0,1972-73,4,2,0,17,0,OHA-Jr.
1,Sudbury Wolves,0,1973-74,4,1,2,18,0,OHA-Jr.
13,Sudbury Wolves,4,1974-75,15,17,10,19,0,OMJHL
2,Muskegon Mohawks,1,1975-76,1,3,2,20,0,IHL
3,Fort Worth Texans,0,1976-77,6,3,4,21,0,CHL
11,Fort Worth Texans,7,1977-78,14,18,2,22,0,CHL
0,Fort Worth Texans,1,1978-79,5,1,0,23,0,CHL
8,Salt Lake Golden Eagles,6,1979-80,13,14,4,24,0,CHL
18,Salt Lake Golden Eagles,5,1980-81,17,23,19,25,0,CHL
9,Salt Lake Golden Eagles,1,1981-82,10,10,0,26,0,CHL
0,Salt Lake Golden Eagles,0,1983-84,5,0,2,28,0,CHL
