shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
0,4,2009-10,9,0,15,0,1,3,0,0,0,-3,0,NYI,0,0,20.0,23,0,NHL,0,0,7:37,2,2,1,0,[],0
15.4,13,2010-11,85,1,217,0,4,24,13,0,2,-4,1,NYI,2,7,35.0,24,0,NHL,0,3,8:02,55,27,7,3,[],0
0.0,1,2011-12,57,0,111,0,1,21,13,0,0,-1,0,NYI,0,2,50.0,25,0,NHL,0,2,7:57,31,14,1,0,[],0
0.0,1,2012-13,12,0,60,0,1,5,4,0,0,-1,0,NYR,0,0,66.7,26,0,NHL,0,5,6:38,21,9,2,0,[],0
0.0,1,2014-15,11,0,30,0,0,2,1,0,0,-1,0,SJS,0,0,50.0,28,0,NHL,0,1,7:31,6,4,1,0,[],0
10.0,8,2015-16,48,0,114,0,9,15,10,0,1,-2,0,SJS,1,0,57.9,29,0,NHL,0,4,7:06,39,16,11,1,[],0
5.4,83,2016-17,128,10,532,0,19,85,37,0,2,6,10,SJS,2,18,44.3,30,1,NHL,0,23,9:11,129,58,66,12,[],0
