year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,17,4,25,14,0,OHL,67,Sarnia Sting,18
2003-04,18,9,13,18,0,OHL,68,Sarnia Sting,27
2004-05,19,13,34,10,0,OHL,70,2 Teams,23
2004-05,19,2,6,0,0,OHL,12,Sarnia Sting,2
2004-05,19,11,28,10,0,OHL,58,London Knights,21
2005-06,20,7,24,8,4,AHL,44,Rochester Americans,15
2005-06,20,0,4,0,0,ECHL,6,Florida Everblades,0
2006-07,21,17,35,11,0,AHL,54,Rochester Americans,28
2007-08,22,10,44,12,-14,AHL,54,Rochester Americans,22
2008-09,23,10,40,13,4,AHL,61,Rochester Americans,23
2009-10,24,6,26,6,-7,AHL,55,Providence Bruins,12
2010-11,25,3,30,8,-3,ECHL,57,Florida Everblades,11
