even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
2,2,DET,2,2,21,0,40,NHL,0,21,135,2007-08,18,9.5,SC,0,4,2
4,1,DET,4,4,22,1,71,NHL,0,42,278,2008-09,23,9.5,,0,5,1
1,0,DET,1,4,23,0,36,NHL,0,16,167,2009-10,12,6.3,,0,1,-4
3,3,DET,3,8,24,1,40,NHL,0,25,148,2010-11,11,12.0,,0,6,1
0,0,DET,0,0,25,0,0,NHL,0,0,3,2011-12,1,0,,0,0,0
0,1,DET,0,0,27,0,24,NHL,0,14,76,2013-14,5,0.0,,0,1,-3
0,3,DET,0,4,28,0,26,NHL,0,9,135,2014-15,7,0.0,,0,3,-3
1,0,DET,1,6,29,0,16,NHL,0,12,65,2015-16,5,8.3,,0,1,-1
