pim,team,assists,plus_minus,points,league,games_played,year,age,goals
48,2 Teams,44,0,82,QMJHL,73,1977-78,17,38
29,Trois-Rivieres Draveurs,25,0,45,QMJHL,41,1977-78,17,20
19,Quebec Remparts,19,0,37,QMJHL,32,1977-78,17,18
102,2 Teams,48,0,103,QMJHL,74,1978-79,18,55
5,Quebec Remparts,3,0,5,QMJHL,7,1978-79,18,2
97,Trois-Rivieres Draveurs,45,0,98,QMJHL,67,1978-79,18,53
82,Trois-Rivieres Draveurs,62,0,147,QMJHL,72,1979-80,19,85
0,Rochester Americans,0,0,0,AHL,1,1980-81,20,0
99,Erie Blades,68,0,134,EHL,71,1980-81,20,66
10,Fredericton Express,5,0,11,AHL,11,1981-82,21,6
4,Fredericton Express,5,0,9,AHL,12,1983-84,23,4
74,Adirondack Red Wings,10,0,23,AHL,29,1984-85,24,13
124,Adirondack Red Wings,31,0,59,AHL,66,1985-86,25,28
85,HC Chamonix,35,0,85,France,36,1986-87,26,50
23,Adirondack Red Wings,7,0,10,AHL,17,1986-87,26,3
38,HC Chamonix,21,0,31,France,19,1987-88,27,10
18,HC Fassa,18,0,46,Italy,17,1987-88,27,28
32,HC Geneve-Servette,32,0,61,Swiss-2,36,1988-89,28,29
100,ASG Tours,35,0,66,France,32,1989-90,29,31
62,ASG Tours,12,0,17,France,14,1990-91,30,5
10,Asbestos Azteques,5,0,5,QSPHL,5,1997-98,37,0
