age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0.0,0,1,0,NHL,6,0,1985-86,0,6,0,,0,0,,WSH,1
22,,33.3,2,1,1,NHL,9,0,1987-88,1,6,2,,0,0,,WSH,3
23,,11.1,0,0,-1,NHL,6,0,1988-89,0,9,1,,1,12,,WSH,1
24,,9.1,2,2,4,NHL,14,0,1989-90,0,22,2,,0,8,,WSH,4
25,,5.9,1,2,3,NHL,9,0,1990-91,0,17,1,,0,8,,WSH,3
26,,13.3,4,0,-2,NHL,15,0,1991-92,1,30,4,,0,10,,BOS,4
27,,5.6,1,1,0,NHL,4,0,1992-93,0,18,1,,0,2,,BOS,2
28,,0.0,0,1,-2,NHL,5,0,1993-94,0,3,0,,0,2,,BOS,1
30,,27.3,2,2,4,NHL,11,0,1995-96,1,11,3,,1,10,,STL,5
31,,0.0,0,0,-2,NHL,6,0,1996-97,0,8,0,,0,33,,STL,0
33,,25.0,1,1,0,NHL,7,0,1998-99,0,4,1,11:38,0,2,81,PHX,2
