year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1998-99,16,1,10,8,0,Fin-U18,35,Jokerit Helsinki U18,9
1999-00,17,9,26,9,0,Fin-U18,41,Jokerit Helsinki U18,18
1999-00,17,1,6,1,0,WJ18-A,7,Finland,2
2000-01,18,10,24,13,0,Fin-Jr.,33,Jokerit Helsinki Jr.,23
2000-01,18,1,2,0,0,Finland-2,4,Kiekko-Vantaa,1
2000-01,18,0,2,0,0,Finland,5,Jokerit Helsinki,0
2000-01,18,1,2,0,4,WJC-A,7,Finland,1
2001-02,19,0,0,1,0,Fin-Jr.,2,Jokerit Helsinki Jr.,1
2001-02,19,0,16,6,0,Finland,53,Jokerit Helsinki,6
2001-02,19,0,2,1,3,WJC-A,6,Finland,1
2002-03,20,0,0,0,0,Fin-Jr.,1,Jokerit Helsinki Jr.,0
2002-03,20,1,2,1,0,Finland-2,2,Kiekko-Vantaa,2
2002-03,20,1,22,0,0,Finland,42,Jokerit Helsinki,1
2003-04,21,2,8,0,0,Finland,36,2 Teams,2
2003-04,21,1,2,0,0,Finland,25,Jokerit Helsinki,1
2003-04,21,1,6,0,0,Finland,11,SaiPa Lappeenranta,1
2004-05,22,9,89,1,0,Finland,56,SaiPa Lappeenranta,10
2005-06,23,11,134,9,0,Finland,54,SaiPa Lappeenranta,20
2006-07,24,1,44,10,-4,AHL,60,Lowell Devils,11
2007-08,25,8,53,9,-22,AHL,57,Lowell Devils,17
2008-09,26,4,122,11,0,Finland,57,JYP Jyvaskyla,15
2009-10,27,3,123,3,0,Finland,52,JYP Jyvaskyla,6
2010-11,28,5,40,6,0,Finland,58,JYP Jyvaskyla,11
2011-12,29,1,48,0,0,Finland,60,JYP Jyvaskyla,1
2012-13,30,0,32,3,0,Finland,45,JYP Jyvaskyla,3
