year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,15,2,0,8,0,CzRep-Jr.,40,HC Slavia Praha Jr.,10
1996-97,16,4,44,14,0,CzRep-Jr.,43,HC Slavia Praha Jr.,18
1997-98,17,1,0,9,0,CzRep-Jr.,43,HC Slavia Praha Jr.,10
1998-99,18,4,162,17,10,QMJHL,59,Cape Breton Screaming Eagles,21
1999-00,19,2,113,8,22,AHL,73,Hartford Wolf Pack,10
2000-01,20,0,44,2,5,AHL,21,Hartford Wolf Pack,2
2001-02,21,0,27,2,1,AHL,9,Hartford Wolf Pack,2
2002-03,22,3,182,10,6,AHL,54,2 Teams,13
2002-03,22,3,102,4,5,AHL,20,Hartford Wolf Pack,7
2002-03,22,0,80,6,1,AHL,34,Milwaukee Admirals,6
2004-05,24,3,64,3,0,CzRep,48,3 Teams,6
2004-05,24,1,28,1,0,CzRep,29,HC Slavia Praha,2
2004-05,24,1,24,2,0,CzRep,11,HC Ocelari Trinec,3
2004-05,24,1,12,0,0,CzRep,8,HC Bili Tygri Liberec,1
2005-06,25,0,94,1,-3,AHL,33,Chicago Wolves,1
2006-07,26,2,133,9,-5,AHL,68,Syracuse Crunch,11
2007-08,27,2,154,2,0,CzRep,41,RI Okna Zlin,4
2008-09,28,5,197,18,0,KHL,47,Barys Astana,23
2009-10,29,1,44,7,0,KHL,35,Barys Astana,8
2010-11,30,1,65,1,0,KHL,17,Barys Astana,2
2011-12,31,0,18,0,0,KHL,20,Lev Poprad,0
2011-12,31,2,8,3,0,CzRep,15,HC Ocelari Trinec,5
2012-13,32,1,48,5,0,CzRep,48,HC Ocelari Trinec,6
