year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,16,32,0,34,0,High-CT,24,Darien High School,66
1985-86,17,14,109,21,0,AJHL,52,Calgary Canucks,35
1986-87,18,3,40,10,0,CCHA,40,University of Michigan,13
1987-88,19,3,52,11,0,CCHA,39,University of Michigan,14
1988-89,20,3,38,8,0,CCHA,33,University of Michigan,11
1989-90,21,8,34,9,0,CCHA,32,University of Michigan,17
1990-91,22,1,8,2,0,AHL,31,Capital District Islanders,3
1990-91,22,16,31,25,0,ECHL,40,Richmond Renegades,41
1991-92,23,9,75,17,0,AHL,67,2 Teams,26
1991-92,23,3,17,6,0,AHL,35,Capital District Islanders,9
1991-92,23,6,58,11,0,AHL,32,New Haven Nighthawks,17
1992-93,24,8,71,11,0,AHL,65,Capital District Islanders,19
1993-94,25,6,21,9,0,Nat-Tm,30,Canada,15
1993-94,25,3,19,13,0,AHL,29,Cornwall Aces,16
1994-95,26,3,114,9,0,Finland,43,TuTo Turku,12
1995-96,27,7,100,14,0,Austria,31,CE Vienna,21
1996-97,28,3,12,8,0,Britain,21,Manchester Storm,11
1997-98,29,2,14,2,0,BH-Cup,14,Manchester Storm,4
1997-98,29,1,4,1,0,Britain,11,Manchester Storm,2
1997-98,29,1,4,3,0,EuroHL,5,Manchester Storm,4
