year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,16,15,33,29,0,ON-Jr.A,47,Waterloo Siskens,44
2001-02,17,9,23,9,1,OHL,62,Plymouth Whalers,18
2002-03,18,18,31,37,18,OHL,68,Plymouth Whalers,55
2003-04,19,28,45,54,14,OHL,65,Plymouth Whalers,82
2004-05,20,25,59,50,14,OHL,63,Plymouth Whalers,75
2004-05,20,0,0,0,0,AHL,2,St. John\'s Maple Leafs,0
2005-06,21,5,22,12,-7,AHL,51,Toronto Marlies,17
2006-07,22,16,46,20,-10,AHL,73,Toronto Marlies,36
2007-08,23,20,56,31,2,AHL,79,Toronto Marlies,51
2010-11,26,8,12,9,8,AHL,24,2 Teams,17
2010-11,26,1,2,4,0,AHL,10,Toronto Marlies,5
2010-11,26,7,10,5,8,AHL,14,Connecticut Whale,12
2011-12,27,7,20,7,1,AHL,17,Connecticut Whale,14
