year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,15,1,14,2,0,QAAA,8,Ste-Foy Gouverneurs,3
1992-93,16,0,6,2,0,QMJHL,3,Verdun College Francais,2
1993-94,17,0,4,3,0,QMJHL,4,Verdun College Francais,3
1994-95,18,1,6,4,0,QMJHL,8,Beauport Harfangs,5
1995-96,19,7,32,17,0,QMJHL,20,Beauport Harfangs,24
1996-97,20,1,16,1,0,IHL,4,Indianapolis Ice,2
2003-04,27,0,6,0,0,AHL,7,Worcester IceCats,0
2004-05,28,0,12,1,0,Germany,7,Kassel Huskies,1
2006-07,30,0,28,5,0,Germany,13,Sinupret Ice Tigers Nurnberg,5
2007-08,31,0,4,1,0,Germany,5,Sinupret Ice Tigers Nurnberg,1
