year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1978-79,16,9,14,14,0,QMJHL,66,Montreal Juniors,23
1979-80,17,20,24,19,0,QMJHL,59,2 Teams,39
1979-80,17,1,5,3,0,QMJHL,16,Montreal Juniors,4
1979-80,17,19,19,16,0,QMJHL,43,Sherbrooke Castors,35
1980-81,18,57,112,47,0,QMJHL,71,Sherbrooke Castors,104
1981-82,19,57,29,35,0,QMJHL,59,Sherbrooke Castors,92
1982-83,20,16,14,10,0,AHL,26,Rochester Americans,26
1988-89,26,14,35,27,0,AHL,61,Newmarket Saints,41
1989-90,27,17,30,17,0,AHL,73,Newmarket Saints,34
1996-97,34,0,17,1,0,QSPHL,4,Windsor Papetiers,1
