year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1943-44,16,4,50,6,0,OHA-Jr.,26,St. Catharines Falcons,10
1944-45,17,11,2,4,0,MJHL,12,Canadian Ukrainian A.C.,15
1945-46,18,10,8,6,0,MJHL,10,St. James Canadians,16
1945-46,18,6,8,8,0,EAHL,25,New York Rovers,14
1946-47,19,25,16,16,0,QSHL,30,New York Rovers,41
1946-47,19,9,10,16,0,EAHL,10,New York Rovers,25
1947-48,20,11,4,16,0,AHL,22,New Haven Ramblers,27
1949-50,22,12,7,17,0,AHL,23,New Haven Ramblers,29
1951-52,24,11,15,10,0,AHL,22,Cincinnati Mohawks,21
1959-60,32,29,6,22,0,AHL,48,Providence Reds,51
1960-61,33,25,16,24,0,WHL,69,Winnipeg Warriors,49
1961-62,34,31,24,48,0,WHL,70,San Francisco Seals,79
1962-63,35,41,20,54,0,WHL,68,San Francisco Seals,95
1963-64,36,20,28,37,0,WHL,68,San Francisco Seals,57
1964-65,37,13,24,33,0,WHL,60,San Francisco Seals,46
1966-67,39,27,12,49,0,Nfld-Sr.,37,Grand Falls Cataracts,76
1967-68,40,34,14,56,0,Nfld-Sr.,40,Grand Falls Cataracts,90
1968-69,41,24,26,28,0,Nfld-Sr.,40,Grand Falls Cataracts,52
