bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,ON-Jr.A,40,Markham Waxers,2176,17,11,0,0,188,0,0,6,1,19,0,0,0,0,0,1985-86,0,5.18,0,0
0,OHL,59,Cornwall Royals,3347,18,32,0,0,290,0,0,3,1,23,0,0,0,0,0,1986-87,0,5.20,0,0
0,OHL,58,Cornwall Royals,3448,19,18,0,0,200,0,0,6,3,33,0,0,0,0,0,1987-88,0,3.48,0,0
0,OHL,50,Cornwall Royals,2974,20,20,0,0,210,0,0,5,1,24,0,0,0,0,0,1988-89,0,4.24,0,0
0,AHL,27,Moncton Hawks,1580,21,15,0,0,107,0,0,2,2,10,0,0,0,0,0,1989-90,0,4.06,0,0
0,IHL,22,Fort Wayne Komets,1064,21,9,0,0,73,0,0,1,0,8,0,0,0,0,0,1989-90,0,4.12,0,0
0,AHL,11,Moncton Hawks,645,22,5,0,0,41,0,0,2,0,4,0,0,0,0,0,1990-91,0,3.81,0,0
0,AHL,23,Moncton Hawks,1313,23,11,0,0,80,0,0,1,0,10,0,0,0,0,0,1991-92,0,3.66,0,0
0,WC-A,1,Canada,25,23,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1991-92,0,9.60,0,0
0,AHL,5,Moncton Hawks,290,24,1,0,0,18,0,0,2,0,2,0,0,0,0,0,1992-93,0,3.72,0,0
0,AHL,3,Portland Pirates,176,25,0,0,0,8,0,0,0,0,3,0,0,0,0,0,1993-94,0,2.73,0,0
0,IHL,2,Chicago Wolves,119,26,1,0,0,9,0,0,0,0,1,0,0,0,0,.873,1994-95,71,4.54,0,62
0,WC-A,3,Canada,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996-97,0,0.00,0,0
0,WC-A,4,Canada,219,30,0,0,0,11,0,0,0,0,0,0,0,0,0,.891,1998-99,101,3.01,0,90
0,Nat-Tm,1,Canada,60,31,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1999-00,0,4.00,0,0
0,IHL,42,3 Teams,2425,31,15,0,1,105,0,0,7,2,20,1,0,0,0,.910,1999-00,1171,2.60,29,1066
0,IHL,10,Cleveland Lumberjacks,568,31,5,0,0,28,0,0,0,0,5,0,0,0,0,.912,1999-00,317,2.96,15,289
0,IHL,21,Orlando Solar Bears,1231,31,6,0,0,53,0,0,4,1,11,0,0,0,0,.902,1999-00,541,2.58,6,488
0,IHL,11,Utah Grizzlies,626,31,4,0,1,24,0,0,3,1,4,1,0,0,0,.923,1999-00,313,2.30,8,289
0,IHL,30,Utah Grizzlies,1648,32,13,0,1,67,0,0,1,1,14,1,0,0,0,.921,2000-01,846,2.44,31,779
