year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1943-44,17,3,2,0,0,QJHL,5,Concordia Civics,3
1944-45,18,2,2,1,0,QJHL,2,Concordia Civics,3
1945-46,19,7,4,3,0,QJHL,5,Concordia Civics,10
1946-47,20,11,12,3,0,QSHL,10,Montreal Royals,14
1946-47,20,11,14,7,0,Al-Cup,14,Montreal Royals,18
1950-51,24,2,10,2,0,QMHL,7,Montreal Royals,4
1951-52,25,0,0,1,0,QMHL,7,Montreal Royals,1
1952-53,26,2,24,3,0,QMHL,7,Sherbrooke Saints,5
1953-54,27,2,6,0,0,QHL,7,Chicoutimi Sagueneens,2
1955-56,29,2,2,0,0,QHL,5,Chicoutimi Sagueneens,2
1956-57,30,5,24,2,0,QHL,10,Chicoutimi Sagueneens,7
1957-58,31,2,6,0,0,QHL,5,Chicoutimi Sagueneens,2
