bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,6.27,0,0,OHA-Jr.,0,17,0,0,0,0,0,0,69,0,1954-55,Barrie Flyers,0,0,0,0,11,660
0,4,0,4.23,0,0,OHA-Jr.,0,19,0,0,0,0,0,0,182,0,1956-57,Barrie Flyers,31,0,1,11,43,2580
0,1,0,4.78,0,0,OHA-Jr.,0,20,0,0,0,0,0,0,110,0,1957-58,Barrie Flyers,0,0,0,0,23,1380
0,0,0,5.25,0,0,NOHA,0,21,0,0,0,0,0,0,63,0,1958-59,North Bay/Windsor/Kitchener,0,0,0,0,12,720
0,1,0,4.54,0,0,EHL,0,21,0,0,0,0,0,0,118,0,1958-59,Washington Presidents,0,0,0,0,26,1560
0,0,0,9.00,0,0,AHL,0,23,0,0,0,0,0,0,3,0,1960-61,Providence Reds,0,0,0,0,2,20
0,0,0,4.32,0,0,EHL,0,23,0,0,0,0,0,0,281,0,1960-61,2 Teams,28,0,4,33,65,3900
0,0,0,4.34,0,0,EHL,0,23,0,0,0,0,0,0,278,0,1960-61,Philadelphia Ramblers,28,0,4,32,64,3840
0,0,0,3.00,0,0,EHL,0,23,0,0,0,0,0,0,3,0,1960-61,Jersey Larks,0,0,0,1,1,60
0,0,0,5.07,0,0,EHL,0,24,0,0,0,0,0,0,360,0,1961-62,3 Teams,41,0,2,28,71,4260
0,0,0,4.96,0,0,EHL,0,24,0,0,0,0,0,0,337,0,1961-62,Philadelphia Ramblers,38,0,2,28,68,4080
0,0,0,7.00,0,0,EHL,0,24,0,0,0,0,0,0,7,0,1961-62,Long Island Ducks,1,0,0,0,1,60
0,0,0,8.00,0,0,EHL,0,24,0,0,0,0,0,0,16,0,1961-62,Johnstown Jets,2,0,0,0,2,120
0,3,0,4.32,0,0,EHL,0,25,0,0,0,0,0,0,272,0,1962-63,Philadelphia Ramblers,33,0,3,27,63,3780
0,1,0,4.25,0,0,EHL,0,26,0,0,0,0,0,0,68,0,1963-64,EHL Roving Goaltender,0,0,0,0,16,960
0,0,0,2.00,0,0,AHL,0,26,0,0,0,0,0,0,6,0,1963-64,Providence Reds,1,0,0,2,3,180
0,1,0,5.79,0,0,AHL,0,27,0,0,0,0,0,0,70,0,1964-65,Providence Reds,10,0,0,1,12,725
0,0,0,5.14,0,0,AHL,0,28,0,0,0,0,0,0,66,0,1965-66,Providence Reds,9,0,1,3,13,770
0,0,0,4.45,0,0,AHL,0,29,0,0,0,0,0,0,137,0,1966-67,Providence Reds,16,0,6,9,32,1849
0,0,0,4.39,0,0,AHL,0,30,0,0,0,0,0,0,82,0,1967-68,Providence Reds,10,0,1,7,19,1120
0,0,0,4.38,0,0,AHL,0,31,0,0,0,0,0,0,80,0,1968-69,Providence Reds,10,0,0,7,22,1097
0,0,0,4.22,0,0,AHL,0,32,0,0,0,0,0,0,43,0,1969-70,Providence Reds,0,0,0,0,13,612
0,1,0,3.65,0,0,AHL,0,33,0,0,0,0,0,0,40,0,1970-71,Providence Reds,7,0,3,1,12,657
0,0,0,5.00,0,0,WHL,0,33,0,0,0,0,0,0,5,0,1970-71,Phoenix Roadrunners,1,0,0,0,1,60
0,0,0,4.98,0,0,CHL,0,33,0,0,0,0,0,0,44,0,1970-71,Oklahoma City Blazers,0,0,0,0,9,530
0,1,0,2.38,0,0,AHL,0,34,0,0,0,0,0,0,65,0,1971-72,Boston Braves,8,0,7,14,30,1639
0,0,0,2.53,0,0,AHL,0,35,0,0,0,0,0,0,16,0,1972-73,Boston Braves,0,0,0,0,7,379
0,0,0,3.21,0,0,AHL,0,36,0,0,0,0,0,0,15,0,1973-74,Boston Braves,0,0,1,3,5,280
0,2,0,3.01,0,0,AHL,0,38,0,0,0,0,0,0,103,0,1975-76,Rochester Americans,12,0,2,20,34,2056
