age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
26,,0,0,0,-2,NHL,5,0,2006-07,0,0,0,79,0,8,,PIT,0
27,,0.0,0,2,-3,NHL,20,0,2007-08,0,14,0,416,0,18,24,PIT,2
28,SC,0.0,0,4,-1,NHL,0,0,2008-09,0,12,0,482,0,22,28,PIT,4
29,,0.0,0,2,3,NHL,13,0,2009-10,0,13,0,282,0,12,33,PIT,2
30,,0.0,0,3,-2,NHL,7,0,2010-11,0,5,0,169,0,14,18,PIT,3
31,,0.0,0,0,-2,NHL,6,0,2011-12,0,3,0,134,0,4,7,PIT,0
32,,14.3,1,1,2,NHL,12,0,2012-13,1,7,1,302,0,10,18,PIT,2
33,,12.5,1,1,6,NHL,5,0,2013-14,0,8,1,100,0,0,14,PIT,2
34,,0.0,0,2,5,NHL,14,0,2014-15,0,16,0,312,0,8,31,WSH,2
35,,0.0,0,0,-3,NHL,6,0,2015-16,0,4,0,127,0,10,12,WSH,0
36,,0.0,0,2,-7,NHL,13,0,2016-17,0,15,0,207,0,11,34,WSH,2
