giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,6,0,22,0,0,2,0,0,0,110,PIT,0,0,[],0.0,0,0,-5,0,0,0,2002-03,0,18:19,0,2,0,0
0,NHL,79,0,23,0,0,56,10,0,1,1455,PIT,0,0,[],1.8,1,9,-36,1,0,0,2003-04,0,18:25,0,127,3,5
0,NHL,64,0,25,0,0,32,9,0,1,1206,PIT,0,0,[],6.3,2,7,-3,2,0,0,2005-06,0,18:50,0,124,0,6
0,NHL,70,0,26,0,0,59,6,0,2,1163,PIT,0,0,[],0.0,0,6,4,0,0,0,2006-07,0,16:37,0,82,0,4
25,NHL,78,0,27,0,132,50,11,239,0,1323,PIT,10,0,[],2.0,1,10,11,1,0,0,2007-08,125,16:58,0,57,1,9
37,NHL,79,0,28,0,116,39,19,309,1,1606,PIT,12,0,[],5.1,1,17,10,2,0,0,2008-09,152,20:20,1,73,0,16
32,NHL,73,0,29,0,124,61,25,254,1,1467,PIT,11,0,[],3.3,2,23,6,2,0,0,2009-10,112,20:06,0,64,1,21
20,NHL,63,0,30,0,129,56,13,194,0,1316,PIT,17,100.0,[],1.8,1,12,12,1,1,0,2010-11,94,20:53,0,66,3,9
25,NHL,73,0,31,0,120,44,18,259,0,1646,PIT,13,0,[],4.5,2,16,19,2,0,0,2011-12,139,22:33,0,61,1,15
19,NHL,46,0,32,0,72,32,8,119,0,1025,PIT,5,0,"[{'link': '/awards/voting-2013.html#norris', 'name': 'Norris-18'}]",0.0,0,8,17,0,0,0,2012-13,114,22:17,0,32,0,8
32,NHL,72,0,33,0,127,50,13,221,0,1526,PIT,11,0,[],4.0,2,11,-3,2,0,0,2013-14,143,21:12,0,46,0,11
37,NHL,78,0,34,0,168,66,19,306,0,1700,WSH,11,0,[],0.0,0,19,5,0,0,0,2014-15,192,21:48,0,66,0,19
24,NHL,41,1,35,0,81,31,10,125,0,812,WSH,7,0,[],9.7,3,7,11,3,0,0,2015-16,102,19:49,0,24,0,7
36,NHL,79,0,36,0,181,93,14,181,0,1405,WSH,12,0,[],0.0,0,14,32,0,0,0,2016-17,132,17:47,0,48,0,14
