power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,6,1,0,NHL,2014-15,24,1,NSH,158,0,2,4,0,6,15,,16.7,1
0,14,7,0,NHL,2015-16,25,3,NSH,333,4,4,2,0,25,60,,12.0,3
1,22,11,0,NHL,2016-17,26,1,NSH,557,10,38,6,0,33,82,,3.0,0
