pim,team,assists,plus_minus,points,league,games_played,year,age,goals
41,Dieppe Commandos,27,0,48,MJrHL,43,2005-06,15,21
73,Rimouski Oceanic,10,0,21,QMJHL,53,2006-07,16,11
84,Rimouski Oceanic,23,11,41,QMJHL,51,2007-08,17,18
118,Rimouski Oceanic,28,9,51,QMJHL,54,2008-09,18,23
6,Canada,2,2,3,WJC-A,6,2008-09,18,1
4,Canada,3,3,5,WJC-A,6,2009-10,19,2
64,2 Teams,20,10,31,QMJHL,31,2009-10,19,11
57,Rimouski Oceanic,15,6,26,QMJHL,28,2009-10,19,11
7,Rouyn-Noranda Huskies,5,4,5,QMJHL,3,2009-10,19,0
14,Chicago Wolves,3,8,5,AHL,11,2010-11,20,2
75,St. John\'s IceCaps,15,0,33,AHL,56,2011-12,21,18
69,St. John\'s IceCaps,4,-6,11,AHL,35,2012-13,22,7
98,St. John\'s IceCaps,17,2,26,AHL,61,2013-14,23,9
74,St. John\'s IceCaps,9,-13,21,AHL,47,2014-15,24,12
