pim,team,assists,plus_minus,points,league,games_played,year,age,goals
44,Moose Jaw Midget Warriors,30,0,65,SMHL,36,1991-92,15,35
30,Moose Jaw Warriors,16,0,29,WHL,71,1992-93,16,13
2,Canada,1,0,1,U-18,5,1992-93,16,0
82,Moose Jaw Warriors,38,0,65,WHL,72,1993-94,17,27
63,Moose Jaw Warriors,53,0,104,WHL,70,1994-95,18,51
2,Canada,1,0,1,WJC-A,5,1995-96,19,0
38,2 Teams,39,0,71,WHL,44,1995-96,19,32
30,Moose Jaw Warriors,18,0,38,WHL,25,1995-96,19,20
8,Prince Albert Raiders,21,0,33,WHL,19,1995-96,19,12
30,Rochester Americans,21,0,43,AHL,51,1996-97,20,22
8,Canada,3,4,4,WC-A,9,1999-00,23,1
24,San Diego Gulls,29,5,38,ECHL,47,2004-05,28,9
28,Kloten Flyers,13,0,23,Swiss,44,2008-09,32,10
24,EHC Biel-Bienne,17,0,26,Swiss,49,2009-10,33,9
20,EHC Biel-Bienne,5,0,8,Swiss,29,2010-11,34,3
