year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,14,5,0,10,0,High-MA,19,Masconomet Regional Chieftains,15
2006-07,15,28,0,13,0,High-MA,20,Masconomet Regional Chieftains,41
2007-08,16,26,0,15,0,High-MA,24,Phillips Academy Andover,41
2008-09,17,33,10,23,0,High-MA,26,Phillips Academy Andover,56
2008-09,17,4,0,2,0,Minor-MA,5,Valley Jr. Warriors,6
2009-10,18,15,26,8,0,H-East,38,Boston College Eagles,23
2009-10,18,6,2,1,6,WJC-A,7,United States,7
2009-10,18,1,0,1,3,WC-A,6,United States,2
2010-11,19,11,37,13,0,H-East,32,Boston College Eagles,24
2010-11,19,4,0,2,0,WJC-A,6,United States,6
2010-11,19,2,6,1,1,WC-A,7,United States,3
2011-12,20,23,66,22,0,H-East,44,Boston College Eagles,45
2012-13,21,12,73,11,-11,AHL,48,Connecticut Whale,23
2013-14,22,2,16,2,0,AHL,6,Hartford Wolf Pack,4
