league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,7,0,23,3,1,0,,MDA,[],0.0,0,1,0,0,0,1995-96,,0,6,0,1
NHL,39,1,24,43,14,1,,MDA,[],16.3,6,7,6,7,0,1996-97,,1,20,0,6
NHL,67,3,25,73,21,5,,TOT,[],8.2,5,15,-10,6,0,1997-98,,1,32,0,10
NHL,62,2,25,68,20,5,,MDA,[],7.4,4,15,-9,5,0,1997-98,,1,30,0,10
NHL,5,1,25,5,1,0,,PIT,[],20.0,1,0,-1,1,0,1997-98,,0,2,0,0
NHL,29,0,26,14,4,0,251,TOT,[],0.0,0,4,-1,0,0,1998-99,8:40,0,8,0,4
NHL,2,0,26,3,0,0,18,PIT,[],0.0,0,0,0,0,0,1998-99,8:48,0,0,0,0
NHL,14,0,26,3,3,0,91,NYR,[],0.0,0,3,-3,0,0,1998-99,6:28,0,4,0,3
NHL,13,0,26,8,1,0,143,LAK,[],0.0,0,1,2,0,0,1998-99,11:00,0,4,0,1
NHL,11,0,27,7,1,0,119,BOS,[],0.0,0,1,-4,0,0,1999-00,10:47,0,13,0,1
NHL,26,0,29,25,4,0,297,CBJ,[],12.0,3,1,-4,3,0,2001-02,11:26,0,4,0,1
NHL,78,0,30,67,13,1,899,CBJ,[],10.4,6,6,-26,7,0,2002-03,11:32,1,72,1,4
NHL,3,0,31,6,1,0,31,VAN,[],0.0,0,1,-1,0,0,2003-04,10:17,0,4,0,1
