shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0.0,1991-92,6,5,,0,16,0,0,8,5,BOS,0,25,0,NHL,0,,15,5,[],0
7.7,1992-93,16,3,,0,39,1,3,-3,4,PHI,3,26,0,NHL,0,,37,7,[],0
