league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,5,0,21,5,2,1,,NYR,[],0.0,0,2,-2,0,0,1984-85,,0,2,0,1
NHL,74,3,22,112,33,1,,NYR,[],11.6,12,20,3,13,1,1985-86,,0,52,0,19
NHL,77,1,23,108,42,5,,TOT,"[{'link': '/awards/voting-1987.html#selke', 'name': 'Selke-32'}]",14.8,10,26,5,16,1,1986-87,,5,48,0,21
NHL,38,1,23,58,20,3,,NYR,"[{'link': '/awards/voting-1987.html#selke', 'name': 'Selke-32'}]",10.3,4,14,-5,6,0,1986-87,,2,22,0,11
NHL,39,0,23,50,22,2,,WSH,"[{'link': '/awards/voting-1987.html#selke', 'name': 'Selke-32'}]",20.0,6,12,10,10,1,1986-87,,3,26,0,10
NHL,0,3,24,96,32,0,,WSH,[],9.4,8,23,9,9,1,1987-88,,0,35,1,22
NHL,78,3,25,121,40,2,,WSH,[],15.7,16,21,13,19,1,1988-89,,2,45,1,18
NHL,0,2,26,107,40,2,,WSH,"[{'link': '/awards/voting-1990.html#selke', 'name': 'Selke-13'}]",16.8,13,22,-2,18,2,1989-90,,3,49,2,18
NHL,80,3,27,155,50,6,,WSH,"[{'link': '/awards/voting-1991.html#selke', 'name': 'Selke-7'}]",15.5,18,26,10,24,2,1990-91,,4,29,5,15
NHL,78,3,28,144,52,2,,WSH,"[{'link': '/awards/voting-1992.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-1992.html#selke', 'name': 'Selke-3'}]",9.7,13,38,20,14,1,1991-92,,0,49,4,32
NHL,84,3,29,144,45,1,,WSH,[],12.5,15,27,-2,18,0,1992-93,,3,32,3,23
NHL,84,3,30,138,39,1,,WSH,"[{'link': '/awards/voting-1994.html#selke', 'name': 'Selke-10'}]",10.1,13,25,8,14,1,1993-94,,0,32,3,21
NHL,48,1,31,70,23,3,,WSH,[],14.3,8,13,5,10,0,1994-95,,2,6,1,9
NHL,74,1,32,93,20,1,,WSH,"[{'link': '/awards/voting-1996.html#byng', 'name': 'Byng-19'}]",7.5,5,13,7,7,2,1995-96,,0,30,1,11
NHL,77,3,33,95,24,0,,WSH,[],10.5,9,14,4,10,1,1996-97,,0,33,1,13
NHL,76,3,34,68,14,0,,WSH,[],10.3,4,7,-2,7,3,1997-98,,0,41,0,7
NHL,62,1,35,49,7,0,693,WSH,[],4.1,2,5,-5,2,0,1998-99,11:11,0,29,0,5
