year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,16,31,6,37,0,GLJHL,45,Redford Royals,68
1980-81,17,39,8,51,0,GLJHL,48,Redford Royals,90
1980-81,17,0,0,0,0,WJC-A,5,United States,0
1981-82,18,11,17,18,0,CCHA,38,Michigan State Spartans,29
1981-82,18,2,0,4,0,WJC-A,7,United States,6
1982-83,19,16,12,19,0,CCHA,36,Michigan State Spartans,35
1982-83,19,0,0,1,0,WJC-A,7,United States,1
1983-84,20,28,12,21,0,CCHA,46,Michigan State Spartans,49
1984-85,21,27,21,23,0,CCHA,43,Michigan State Spartans,50
1984-85,21,2,2,3,0,WEC-A,10,United States,5
1987-88,24,0,0,0,0,Can-Cup,5,United States,0
1988-89,25,2,2,4,0,WEC-A,9,United States,6
1998-99,35,0,2,1,0,WC-A,6,United States,1
1999-00,36,4,8,4,11,IHL,26,Grand Rapids Griffins,8
