bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,KIJHL,30,Summerland Sting,1761,16,0,0,0,91,0,0,0,0,0,0,0,0,0,0,2002-03,0,3.10,0,0
0,WHL,44,Prince George Cougars,2271,17,18,0,0,107,0,0,2,3,17,0,0,0,0,.900,2003-04,1073,2.83,0,966
0,WJ18-A,1,Canada,60,17,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2003-04,0,2.00,0,0
0,WHL,53,2 Teams,2925,18,21,0,1,122,0,0,5,6,24,1,0,0,0,.907,2004-05,1307,2.50,16,1185
0,WHL,24,Prince George Cougars,1198,18,9,0,1,56,0,0,2,4,10,1,0,0,0,.891,2004-05,515,2.80,6,459
0,WHL,29,Calgary Hitmen,1727,18,12,0,0,66,0,0,3,2,14,0,0,0,0,.917,2004-05,792,2.29,10,726
0,WHL,54,Calgary Hitmen,3237,19,10,0,3,93,0,0,6,11,38,3,0,0,0,.926,2005-06,1258,1.72,18,1165
0,WJC-A,6,Canada,360,19,0,0,0,6,0,0,0,3,6,0,0,0,0,0,2005-06,0,1.00,0,0
0,AHL,48,Toronto Marlies,2812,20,25,0,2,142,0,0,2,3,19,2,0,0,0,.896,2006-07,1364,3.03,4,1222
0,AHL,41,Toronto Marlies,2415,21,10,0,0,94,0,0,4,4,26,0,0,0,0,.908,2007-08,1023,2.34,22,929
0,AHL,53,Toronto Marlies,3155,22,21,0,4,142,0,0,5,0,26,4,0,0,0,.895,2008-09,1357,2.70,10,1215
0,ECHL,9,Bakersfield Condors,491,23,2,0,0,22,0,0,0,1,6,0,0,0,0,.902,2009-10,225,2.69,4,203
0,AHL,27,2 Teams,1531,23,7,0,4,65,0,0,5,1,13,4,0,0,0,.921,2009-10,824,2.55,8,759
0,AHL,23,San Antonio Rampage,1332,23,7,0,4,57,0,0,3,1,12,4,0,0,0,.920,2009-10,713,2.57,8,656
0,AHL,4,Albany River Rats,199,23,0,0,0,8,0,0,2,0,1,0,0,0,0,.928,2009-10,111,2.41,0,103
0,AHL,48,Charlotte Checkers,2617,24,18,0,1,136,0,0,4,0,22,1,0,0,0,.907,2010-11,1463,3.12,56,1327
0,AHL,37,Portland Pirates,1972,25,13,0,2,101,0,0,4,0,14,2,0,0,0,.890,2011-12,920,3.07,6,819
0,Italy,44,SV Renon,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-13,0,0,0,0
