shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,goalie_point_share,pim,awards,shutouts,points,bad_start,team
1328,0,0,1173,2606,47,0,1972-73,0,0,3.57,WHA,0,155,106,-9.29,0,0,.883,24,0,2,[],2,0,0,NYW
1525,0,0,1346,2824,49,1,1973-74,0,0,3.80,WHA,0,179,107,-12.03,0,0,.883,25,0,9,[],3,1,0,VNB
65,0,0,55,129,4,0,1975-76,0,0,4.65,WHA,0,10,0,0,0,0,.846,27,0,0,[],0,0,0,QBN
