year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1987-88,16,2,2,1,0,OHL,7,Oshawa Generals,3
1988-89,17,1,2,5,0,OHL,6,Oshawa Generals,6
1989-90,18,10,6,7,0,OHL,17,Oshawa Generals,17
1989-90,18,2,2,3,0,M-Cup,4,Oshawa Generals,5
1990-91,19,9,10,6,0,OHL,6,Belleville Bulls,15
1991-92,20,3,8,1,0,AHL,4,Utica Devils,4
1992-93,21,0,19,2,0,AHL,5,Utica Devils,2
1993-94,22,3,10,12,0,IHL,9,San Diego Gulls,15
1994-95,23,2,8,4,0,IHL,9,Las Vegas Thunder,6
1995-96,24,4,6,9,0,AHL,16,Saint John Flames,13
1996-97,25,0,14,0,0,AHL,3,Saint John Flames,0
1997-98,26,3,6,0,0,AHL,3,Kentucky Thoroughblades,3
1998-99,27,4,16,5,0,AHL,12,Kentucky Thoroughblades,9
1999-00,28,0,10,1,0,IHL,5,Utah Grizzlies,1
2000-01,29,3,20,6,0,IHL,15,Orlando Solar Bears,9
2001-02,30,0,4,2,0,AHL,4,Philadelphia Phantoms,2
2006-07,35,2,4,0,0,AsianHL,4,Oji Seishi Tokyo,2
