pim,team,assists,plus_minus,points,league,games_played,year,age,goals
43,Eastern Ontario Wild Mn Mdgt AAA,24,0,39,OEMMHL,29,2010-11,15,15
4,Eastern Ontario Wild Midget AAA,2,0,3,OEMHL,3,2010-11,15,1
39,Hawkesbury Hawks,25,0,46,CCHL,59,2011-12,16,21
34,London Knights,10,7,17,OHL,65,2012-13,17,7
4,London Knights,1,1,1,M-Cup,5,2012-13,17,0
4,London Knights,2,-1,3,OHL,6,2013-14,18,1
44,Belleville Bulls,37,-12,65,OHL,61,2013-14,18,28
0,OHL All-Stars,0,1,1,Jr Super Ser,1,2014-15,19,1
24,Belleville Bulls,20,4,34,OHL,35,2014-15,19,14
14,Erie Otters,26,23,42,OHL,28,2014-15,19,16
51,Texas Stars,11,-6,17,AHL,64,2015-16,20,6
37,Texas Stars,19,-2,28,AHL,53,2016-17,21,9
