pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,HK 32 Liptovsky Mikulas Jr.,35,0,73,Slovak-Jr.,48,1995-96,15,38
0,HK 32 Liptovsky Mikulas Jr.,18,0,40,Slovak-Jr.,45,1996-97,16,22
0,HK 32 Liptovsky Mikulas Jr.,21,0,52,Slovak-Jr.,42,1997-98,17,31
10,HK 32 Liptovsky Mikulas,3,0,4,Slovakia,28,1997-98,17,1
72,Medicine Hat Tigers,26,-21,47,WHL,66,1998-99,18,21
6,Slovakia,3,0,5,WJC-A,6,1998-99,18,2
77,Medicine Hat Tigers,29,5,45,WHL,58,1999-00,19,16
4,Slovakia,1,0,3,WJC-A,7,1999-00,19,2
88,Detroit Vipers,28,-27,38,IHL,79,2000-01,20,10
44,Springfield Falcons,9,-10,14,AHL,52,2001-02,21,5
78,Springfield Falcons,15,-6,20,AHL,62,2002-03,22,5
2,Hershey Bears,0,-1,0,AHL,1,2003-04,23,0
0,Slovakia,0,0,1,W-Cup,4,2004-05,24,1
52,HC Lasselsberger Plzen,11,0,15,CzRep,30,2004-05,24,4
14,2 Teams,3,0,4,Slovakia,10,2004-05,24,1
6,MHk 32 Liptovsky Mikulas,0,0,0,Slovakia,4,2004-05,24,0
8,HC Kosice,3,0,4,Slovakia,6,2004-05,24,1
8,Slovakia,1,0,3,WC-A,7,2005-06,25,2
94,Frolunda HC Goteborg,13,0,23,Sweden,55,2006-07,26,10
62,Sodertalje SK,8,0,11,Sweden,51,2007-08,27,3
94,Sodertalje SK,13,0,23,Sweden,49,2008-09,28,10
6,Sodertalje SK,0,0,1,Sweden-Q,4,2008-09,28,1
93,Spartak Moscow,15,0,32,KHL,50,2009-10,29,17
6,Slovakia,0,-1,0,Olympics,7,2009-10,29,0
2,Slovakia,1,0,1,WC-A,3,2010-11,30,0
50,2 Teams,3,0,13,KHL,45,2010-11,30,10
8,Spartak Moscow,0,0,0,KHL,4,2010-11,30,0
42,Severstal Cherepovets,3,0,13,KHL,41,2010-11,30,10
60,Neftekhimik Nizhnekamsk,18,0,25,KHL,45,2011-12,31,7
58,Neftekhimik Nizhnekamsk,10,0,18,KHL,48,2012-13,32,8
