year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1921-22,17,4,2,1,0,S-SJHL,5,Regina Pats,5
1922-23,18,5,0,1,0,RJrHL,4,Regina Pats,6
1922-23,18,0,0,0,0,S-SSHL,1,Regina Victorias,0
1923-24,19,8,14,3,0,RJrHL,6,Regina Pats,11
1923-24,19,0,0,0,0,S-SSHL,3,Regina Victorias,0
1924-25,20,9,4,4,0,S-SSHL,9,Regina Victorias,13
1925-26,21,17,24,10,0,S-SSHL,17,Regina Victorias,27
1926-27,22,7,37,5,0,MTBHL,20,Fort William Forts,12
1927-28,23,22,12,10,0,MTBHL,17,Fort William Forts,32
1930-31,26,9,44,5,0,IHL,36,London Tecumsehs,14
1931-32,27,21,46,12,0,IHL,48,London Tecumsehs,33
1932-33,28,20,54,21,0,IHL,43,London Tecumsehs,41
1933-34,29,11,41,12,0,IHL,43,London Tecumsehs,23
1934-35,30,10,45,15,0,IHL,44,London Tecumsehs,25
1935-36,31,23,43,19,0,IHL,47,London Tecumsehs,42
1936-37,32,0,0,0,0,PCHL,1,Portland Buckaroos,0
1936-37,32,1,0,0,0,IAHL,12,2 Teams,1
1936-37,32,1,0,0,0,IAHL,10,Cleveland Barons,1
1936-37,32,0,0,0,0,IAHL,2,Pittsburgh Hornets,0
