power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
1,17,8,0,NHL,1981-82,20,1,VAN,,7,16,2,0,26,,,3.8,0
0,4,3,1,NHL,1983-84,22,1,VAN,,2,7,1,0,6,,,16.7,1
