average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,18,1,0,1,5,0,0,0,0,1993-94,WSH,0,1,[],0.0,,2
,3,0,0,NHL,19,0,6,-3,9,0,2,0,1,1994-95,WSH,2,1,[],22.2,,12
,3,0,0,NHL,20,2,2,-3,18,0,0,0,1,1995-96,WSH,0,3,[],0.0,,19
,34,1,0,NHL,21,17,34,-6,99,6,2,0,9,1996-97,TOT,8,26,[],8.1,,72
,22,1,0,NHL,21,12,25,-3,71,4,1,0,5,1996-97,WSH,5,17,[],7.0,,53
,12,0,0,NHL,21,5,9,-3,28,2,1,0,4,1996-97,BOS,3,9,[],10.7,,19
,83,8,0,NHL,22,28,60,33,158,28,5,2,20,1997-98,BOS,33,50,"[{'link': '/awards/voting-1998.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1998.html#hart', 'name': 'Hart-9'}, {'link': '/awards/voting-1998.html#selke', 'name': 'Selke-15'}]",20.9,,81
22:23,76,3,1,NHL,23,28,68,5,158,17,5,0,25,1998-99,BOS,23,53,[],14.6,1835,82
21:33,28,1,0,NHL,24,9,20,5,66,7,3,0,9,1999-00,BOS,10,18,[],15.2,797,37
23:21,95,6,3,NHL,25,25,85,-8,185,22,11,1,33,2000-01,BOS,36,59,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2001.html#hart', 'name': 'Hart-21'}]",19.5,1915,82
21:47,74,2,0,NHL,26,23,68,2,139,14,5,0,32,2001-02,LAK,19,55,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-6'}]",13.7,1591,73
21:36,28,3,0,NHL,27,12,22,9,46,4,2,0,10,2002-03,LAK,6,22,[],13.0,562,26
18:42,60,2,0,NHL,30,13,76,-18,111,8,9,0,30,2005-06,TOR,17,43,[],15.3,1234,66
