year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1936-37,19,8,4,4,0,OCJHL,4,Ottawa Rideaus,12
1936-37,19,8,8,8,0,M-Cup,4,Ottawa Rideaus,16
1937-38,20,0,0,2,0,UOVHL,3,Arnprior Greenshirts,2
1937-38,20,2,2,8,0,Al-Cup,4,Arnprior Greenshirts,10
1939-40,22,5,10,4,0,QPHL,9,Lachine Rapides,9
1940-41,23,1,0,0,0,AHL,2,New Haven Eagles,1
1941-42,24,0,0,0,0,AHL,2,Washington Lions,0
1942-43,25,4,13,3,0,OHA-Sr.,8,Ottawa RCAF Flyers,7
1942-43,25,1,6,2,0,Al-Cup,7,Ottawa RCAF Flyers,3
1944-45,27,7,4,2,0,ONDHL,3,Rockcliffe RCAF,9
1945-46,28,2,0,2,0,OCHL,4,Ottawa RCAF Flyers,4
1946-47,29,7,12,7,0,UOVHL,9,Ottawa Senators,14
1947-48,30,12,6,11,0,QSHL,12,Ottawa Senators,23
1947-48,30,4,10,6,0,Al-Cup,14,Ottawa Senators,10
1948-49,31,2,4,4,0,QSHL,11,Ottawa Senators,6
1948-49,31,0,0,0,0,Al-Cup,1,Ottawa Senators,0
1949-50,32,0,4,1,0,QSHL,7,Ottawa Senators,1
1950-51,33,2,10,3,0,QMHL,11,Ottawa Senators,5
1951-52,34,2,0,2,0,ECSHL,5,Smiths Falls Rideaus,4
1952-53,35,4,7,4,0,ECSHL,13,Smiths Falls Rideaus,8
1952-53,35,6,8,4,0,Al-Cup,11,Smiths Falls Rideaus,10
