year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,18,2,0,27,0,NAHL,41,St. Clair Shores Falcons,29
1985-86,18,1,29,5,0,CCHA,38,Michigan State Spartans,6
1986-87,19,4,38,16,0,CCHA,27,Michigan State Spartans,20
1987-88,20,3,49,15,0,CCHA,45,Michigan State Spartans,18
1988-89,21,4,42,21,0,CCHA,47,Michigan State Spartans,25
1989-90,22,9,37,14,0,AHL,53,Adirondack Red Wings,23
1989-90,22,5,41,9,0,IHL,23,Phoenix Roadrunners,14
1990-91,23,14,71,25,0,AHL,76,Adirondack Red Wings,39
1991-92,24,6,60,20,0,AHL,80,Adirondack Red Wings,26
1992-93,25,0,2,2,0,AHL,7,New Haven Senators,2
1993-94,26,9,54,31,0,IHL,51,Salt Lake Golden Eagles,40
1994-95,27,1,26,14,0,IHL,41,Denver Grizzlies,15
1995-96,28,1,6,0,0,WC-A,8,United States,1
1996-97,29,10,69,35,0,IHL,81,Milwaukee Admirals,45
1997-98,30,5,54,13,0,Germany,48,EV Landshut,18
1997-98,30,0,2,0,0,WC-A,6,United States,0
1998-99,31,1,115,14,0,Germany,51,EV Landshut,15
1998-99,31,1,2,0,0,WC-Q,3,United States,1
1998-99,31,0,4,1,1,IHL,11,Detroit Vipers,1
1999-00,32,6,50,11,0,Germany,56,Munchen Barons,17
1999-00,32,1,0,0,0,WC-A,5,United States,1
2000-01,33,4,91,16,0,Germany,59,Munchen Barons,20
