won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,1,BOS,65,33,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1968-69,0,3.69,0,0
SC,0,NHL,1,BOS,60,34,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1969-70,0,4.00,2,0
,0,NHL,1,BOS,60,35,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1970-71,0,7.00,0,0
SC,0,NHL,7,BOS,420,36,1,0,0,13,0,0,0,1,0,0,0,0,0,0,1971-72,0,0,0,0
,0,NHL,3,BOS,160,37,2,0,0,9,0,0,0,0,1,0,0,0,0,0,1972-73,0,3.38,0,0
,0,NHL,1,TOR,60,38,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1973-74,0,6.00,0,0
,0,NHL,1,STL,60,39,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1974-75,0,5.00,0,0
,0,NHL,3,STL,138,41,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1976-77,0,3.91,0,0
