age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0,0,1,0,NHL,5,0,1953-54,0,0,0,,0,10,,TOR,1
22,,0,0,0,0,NHL,4,0,1954-55,0,0,0,,0,2,,TOR,0
23,,0,0,1,0,NHL,5,0,1955-56,0,0,1,,0,2,,TOR,2
26,,0,0,3,0,NHL,0,0,1958-59,0,0,3,,0,6,,TOR,6
27,,0.0,0,2,-6,NHL,0,0,1959-60,0,29,0,,0,2,,TOR,2
28,,25.0,0,0,0,NHL,5,0,1960-61,0,4,1,,0,2,,TOR,1
29,SC,4.5,0,6,-4,NHL,11,0,1961-62,0,22,1,,0,4,,TOR,7
30,SC,23.5,0,0,1,NHL,10,0,1962-63,0,17,4,,0,2,,TOR,4
31,SC,0.0,0,4,5,NHL,0,0,1963-64,0,34,0,,0,24,,TOR,4
32,,0.0,0,1,1,NHL,6,0,1964-65,0,12,0,,0,2,,TOR,1
35,,6.7,1,1,-6,NHL,6,0,1967-68,0,15,1,,0,2,,NYR,2
36,,0.0,0,1,-2,NHL,4,0,1968-69,0,15,0,,0,0,,NYR,1
37,,0.0,0,0,-5,NHL,6,0,1969-70,0,7,0,,0,2,,NYR,0
38,,20.0,0,0,1,NHL,13,0,1970-71,0,5,1,,0,0,,NYR,1
39,,25.0,2,1,2,NHL,8,0,1971-72,0,8,2,,0,0,,NYR,3
