pim,team,assists,plus_minus,points,league,games_played,year,age,goals
19,Portland Winter Hawks,13,0,21,WHL,15,1992-93,19,8
13,Portland Winter Hawks,11,0,19,WHL,10,1993-94,20,8
16,Syracuse Crunch,8,0,22,AHL,16,1995-96,22,14
4,Syracuse Crunch,2,0,4,AHL,3,1996-97,23,2
2,St. John\'s Maple Leafs,1,0,2,AHL,2,1997-98,24,1
2,St. John\'s Maple Leafs,4,0,6,AHL,5,1998-99,25,2
2,Manitoba Moose,0,0,0,IHL,2,1999-00,26,0
2,HC Davos,1,0,1,Swiss,4,2000-01,27,0
4,HC Davos,8,0,21,Swiss,16,2001-02,28,13
16,HC Davos,7,0,10,Swiss,17,2002-03,29,3
31,ZSC Lions Zurich,8,0,11,Swiss,11,2003-04,30,3
6,Chicago Wolves,9,7,12,AHL,18,2004-05,31,3
