giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
10,NHL,31,1,21,3,139,78,9,89,1,434,DAL,9,25.0,[],7.7,6,3,-1,6,1,0,2014-15,5,13:59,0,12,0,2
3,NHL,8,0,22,0,25,15,1,30,0,93,DAL,2,0,[],0.0,0,1,-3,0,0,0,2015-16,3,11:36,0,7,0,1
26,NHL,78,2,23,1,312,167,24,153,1,1006,DAL,15,50.0,[],9.6,15,8,11,16,1,0,2016-17,23,12:54,1,38,0,7
