shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
5.7,258,2011-12,14,8,622,0,11,88,53,0,3,3,8,CGY,3,14,41.5,20,1,NHL,0,20,10:12,28,61,183,11,[],0
7.1,112,2012-13,2,4,291,1,5,48,28,0,2,-5,5,CGY,2,12,45.4,21,0,NHL,0,13,14:32,18,20,93,7,[],0
50.0,2,2013-14,0,0,28,0,0,2,2,0,1,-1,0,TOT,1,0,66.7,22,0,NHL,0,4,9:25,0,3,4,1,[],0
0,1,2013-14,0,0,4,0,0,0,0,0,0,0,0,CGY,0,0,0.0,22,0,NHL,0,1,4:04,0,1,0,0,[],0
50.0,1,2013-14,0,0,24,0,0,2,2,0,1,-1,0,EDM,1,0,80.0,22,0,NHL,0,3,12:06,0,2,4,1,[],0
