assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,HC Ceske Budejovice U17,0,2005-06,3,0,4,14,0,CzR-U17
0,HC Ceske Budejovice U17,1,2006-07,2,1,4,15,0,CzR-U17
0,HC Ceske Budejovice Jr.,0,2006-07,1,0,0,15,0,CzRep-Jr.
1,HC Ceske Budejovice Jr.,0,2007-08,3,1,0,16,0,CzRep-Jr.
0,HC Ceske Budejovice Jr.,0,2008-09,2,0,0,17,0,CzRep-Jr.
4,Chilliwack Bruins,2,2009-10,6,6,4,18,2,WHL
2,Chilliwack Bruins,1,2010-11,5,3,0,19,-4,WHL
3,Abbotsford Heat,0,2011-12,8,3,2,20,1,AHL
0,Oklahoma City Barons,1,2013-14,3,1,-2,22,0,AHL
