year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1945-46,16,2,0,1,0,High-ON,6,DeLasalle Oaklands,3
1946-47,17,2,0,0,0,OHA-Jr.,2,Toronto Marlboros,2
1947-48,18,8,60,18,0,OHA-Jr.,33,Oshawa Generals,26
1948-49,19,14,112,22,0,OHA-Jr.,44,Oshawa Generals,36
1949-50,20,4,38,6,0,OHA-Sr.,41,Toronto Marlboros,10
1950-51,21,4,54,9,0,OMHL,33,St. Michael\'s Monarchs,13
1950-51,21,1,16,8,0,Alx-Cup,10,St. Michael\'s Monarchs,9
1951-52,22,10,76,16,0,AHL,61,Pittsburgh Hornets,26
1952-53,23,11,88,16,0,AHL,51,Pittsburgh Hornets,27
1953-54,24,6,56,36,0,AHL,62,Pittsburgh Hornets,42
1954-55,25,11,34,33,0,AHL,64,Buffalo Bisons,44
1955-56,26,6,40,40,0,AHL,55,Buffalo Bisons,46
1956-57,27,4,46,41,0,AHL,56,Buffalo Bisons,45
1957-58,28,2,34,36,0,AHL,65,Buffalo Bisons,38
1958-59,29,9,48,28,0,AHL,69,Springfield Indians,37
