bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,4.15,0,0,ON-Jr.A,0,15,0,0,0,0,0,0,105,0,1998-99,Wexford Raiders,0,0,0,0,26,1519
0,0,0,3.84,0,0,ON-Jr.A,0,16,0,0,0,0,0,0,89,0,1999-00,Wexford Raiders,0,0,0,0,24,1389
0,4,0,2.49,0,0,OHL,0,17,0,0,0,0,0,0,86,0,2000-01,Toronto St. Michael\'s Majors,12,0,5,18,38,2069
0,2,0,2.72,0,909,OHL,0,18,0,830,9,0,0,0,79,.913,2001-02,Toronto St. Michael\'s Majors,10,0,3,14,33,1743
0,3,0,3.01,0,1807,OHL,0,19,0,1653,2,0,0,0,154,.915,2002-03,Toronto St. Michael\'s Majors,18,0,6,26,57,3065
0,4,0,2.40,0,1066,AHL,0,20,0,968,23,0,0,0,98,.908,2003-04,Wilkes-Barre Penguins,19,0,2,18,44,2448
0,0,0,6.28,0,42,ECHL,0,20,0,33,0,0,0,0,9,.786,2003-04,Wheeling Nailers,2,0,0,0,2,86
0,2,0,3.27,0,355,AHL,0,21,0,312,6,0,0,0,43,.879,2004-05,Wilkes-Barre Penguins,7,0,1,5,14,788
0,1,0,2.24,0,631,ECHL,0,21,0,584,2,0,0,0,47,.926,2004-05,Wheeling Nailers,10,0,2,9,22,1259
0,1,0,2.21,0,414,AHL,0,22,0,383,2,0,0,0,31,.925,2005-06,Wilkes-Barre Penguins,4,0,2,8,14,840
0,1,2,2.84,0,439,ECHL,0,22,0,394,2,0,0,0,45,.897,2005-06,Wheeling Nailers,5,2,1,10,17,950
0,1,1,2.63,0,0,Finland,0,23,0,0,0,0,0,0,21,0,2006-07,2 Teams,3,1,0,5,8,480
0,0,0,2.50,0,0,Finland,0,23,0,0,0,0,0,0,5,0,2006-07,Jokerit Helsinki,1,0,0,1,2,120
0,1,1,2.67,0,0,Finland,0,23,0,0,0,0,0,0,16,0,2006-07,HPK Hameenlinna,2,1,0,4,6,360
0,4,0,2.69,0,0,Finland,0,24,0,0,4,0,0,0,124,0,2007-08,2 Teams,23,0,6,17,47,2761
0,2,0,2.85,0,0,Finland,0,24,0,0,2,0,0,0,100,0,2007-08,HPK Hameenlinna,20,0,5,10,36,2102
0,2,0,2.19,0,0,Finland,0,24,0,0,2,0,0,0,24,0,2007-08,Karpat Oulu,3,0,1,7,11,659
0,1,0,3.76,0,0,KHL,0,25,0,0,0,0,0,0,78,0,2008-09,Dynamo Minsk,0,0,0,0,26,1245
0,1,0,2.96,0,494,ECHL,0,26,0,447,0,0,0,0,47,.905,2009-10,Elmira Jackals,5,0,3,8,17,954
0,1,1,3.28,0,515,AHL,0,26,0,464,0,0,0,0,51,.901,2009-10,Binghamton Senators,13,1,0,5,20,933
0,0,0,0,0,0,Austria,0,27,0,0,0,0,0,0,0,0,2010-11,Klagenfurter AC,0,0,0,0,30,0
0,0,0,0,0,0,Austria,0,28,0,0,0,0,0,0,0,0,2011-12,Klagenfurter AC,0,0,0,0,24,0
