pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,St-Jean Castors,5,0,5,QMJHL,5,1984-85,18,0
16,St-Jean Castors,6,0,16,QMJHL,10,1985-86,19,10
0,Peoria Rivermen,0,0,1,IHL,5,1985-86,19,1
30,St-Jean Castors,5,0,10,QMJHL,8,1986-87,20,5
6,HC Mont-Blanc,6,0,21,France,10,1987-88,21,15
38,HC Mont-Blanc,17,0,28,France-2,11,1988-89,22,11
2,CSG Grenoble,3,0,7,France,6,1989-90,23,4
8,CSG Grenoble,8,0,15,France,10,1990-91,24,7
0,HC Chamonix,11,0,29,France,12,1991-92,25,18
6,HC La Chaux-de-Fonds,5,0,13,Swiss-2,7,1995-96,29,8
2,Adler Mannheim,9,0,15,Germany,9,1996-97,30,6
16,Adler Mannheim,5,0,10,Germany,10,1997-98,31,5
30,Adler Mannheim,5,0,9,Germany,12,1998-99,32,4
2,Adler Mannheim,2,0,2,EuroHL,4,1998-99,32,0
37,HC Lugano,6,0,15,Swiss,12,1999-00,33,9
2,HC Lugano,6,0,7,EuroHL,4,1999-00,33,1
6,HC Lugano,2,0,9,Swiss,10,2000-01,34,7
10,HC Geneve-Servette,2,0,2,Swiss,6,2002-03,36,0
4,HC Geneve-Servette,0,0,1,Swiss,6,2003-04,37,1
0,HC Geneve-Servette,2,0,3,Swiss,4,2004-05,38,1
2,HC Geneve-Servette,3,0,5,Swiss,6,2005-06,39,2
